,frame,keypoint,x,y,z
7198,342,left_0016,-696.5676225332484,13.513590416074026,1111.4448144180749
7199,342,left_0017,-638.3006701600017,-4.860957791212771,1079.168971372074
7200,342,left_0018,-655.4792748584863,13.76915096528929,1096.6439299449466
7201,342,left_0019,-669.269475164894,15.572247879533755,1107.4842401404137
7202,342,left_0020,-681.3562946641013,12.656986444518052,1112.9440623507453
7203,343,left_0000,-115.27819757079682,-76.03752055451352,1455.3822028199706
7204,343,left_0001,-116.26080009029948,-55.35286933374841,1515.4974710485897
7205,343,left_0002,-114.26058963003013,-19.823637441715757,1557.037633617236
7206,343,left_0003,-113.69334838029782,13.175462208665703,1583.362246384862
7207,343,left_0004,-117.25750103618509,36.57163560768849,1612.3122041874415
7208,343,left_0005,-97.20104533449286,16.06930317049337,1503.4931371207629
7209,343,left_0006,-88.63461526220348,63.99980460445287,1536.5551893587856
7210,343,left_0007,-93.56230713124977,90.3719152271699,1552.7322536028157
7211,343,left_0008,-100.83908107791031,108.04099280614602,1562.7775835724942
7212,343,left_0009,-91.822942446737,19.15552552613445,1477.200004238686
7213,343,left_0010,-85.96417918574346,62.048908625137884,1516.4942242923348
7214,343,left_0011,-92.99572980452113,77.37544963566457,1538.1562100156575
7215,343,left_0012,-99.48659269675875,85.07333510094442,1551.8547593708763
7216,343,left_0013,-89.32694916361176,18.578955445681924,1460.7926700681448
7217,343,left_0014,-87.03234393901289,58.3629683691238,1498.1326813917485
7218,343,left_0015,-94.18224194448736,69.99474397212587,1515.6643219017894
7219,343,left_0016,-99.89570826585458,75.2275285792005,1526.5876236254092
7220,343,left_0017,-90.26429997585248,15.923255326246515,1451.942070568607
7221,343,left_0018,-89.00830479990768,50.26490778343906,1480.83147027126
7222,343,left_0019,-94.51820469193783,61.91576385828031,1497.8294773665623
7223,343,left_0020,-99.16558263854324,67.07794604899837,1509.1249573402276
7224,344,left_0000,-118.80810836553027,-56.034149340961704,1503.0104730435826
7225,344,left_0001,-125.28410469298042,-32.875002465855246,1565.48548039856
7226,344,left_0002,-121.90963144992494,5.297955715947767,1610.8357849617576
7227,344,left_0003,-118.90113702608669,40.556040394099774,1643.8196607467528
7228,344,left_0004,-121.30638722976715,65.33532596873843,1677.5284374285766
7229,344,left_0005,-105.09942549414289,36.74199277520233,1560.4828243577053
7230,344,left_0006,-93.76773450413167,89.41418717436976,1582.7116851551752
7231,344,left_0007,-88.23355530390047,122.26564261007292,1601.2861526055774
7232,344,left_0008,-84.64545860642848,146.78218900022685,1616.9489932945614
7233,344,left_0009,-96.67583631965024,39.429836247259,1530.71915676596
7234,344,left_0010,-87.27765693525303,92.08887156064586,1561.9569257783187
7235,344,left_0011,-84.75581989971363,124.37727686333297,1586.7553079169627
7236,344,left_0012,-83.26009797059315,148.69786327947014,1608.4772831278895
7237,344,left_0013,-89.95291902613047,39.81602172184912,1511.1037878704103
7238,344,left_0014,-81.75266153381565,88.14096492543094,1544.2657412034848
7239,344,left_0015,-80.34083140701792,117.0467670344885,1568.0581017629222
7240,344,left_0016,-79.71105082078593,138.07547452012614,1589.1025227226596
7241,344,left_0017,-84.09936625121945,38.47991691685078,1500.0774790755133
7242,344,left_0018,-75.47527854887377,79.47642824637015,1527.3432962625316
7243,344,left_0019,-73.42206226441044,102.90754294779799,1547.5065457618005
7244,344,left_0020,-72.7138509741598,119.41227499687717,1565.507523078684
7245,345,left_0000,-121.57546652415053,-37.63255847047742,1547.0720557010463
7246,345,left_0001,-131.88805278816434,-16.186271960802273,1608.6927329700168
7247,345,left_0002,-130.64750090130343,21.396570051329288,1652.3995936049669
7248,345,left_0003,-129.26488464051678,56.84549825707258,1683.069451544832
7249,345,left_0004,-131.54847354206086,81.40678997243884,1715.0456161013751
7250,345,left_0005,-111.83367619172671,49.94868681352232,1607.7551384569356
7251,345,left_0006,-102.04752810240524,106.49216680942864,1629.677645534095
7252,345,left_0007,-98.88029437196579,139.92733766386866,1642.9729725311652
7253,345,left_0008,-95.71457533042913,164.96416319095746,1654.3598326185852
7254,345,left_0009,-102.9158427145473,52.33642397490774,1572.9651553380177
7255,345,left_0010,-93.8930246416956,109.42249399585674,1599.7150783493007
7256,345,left_0011,-91.13512250955507,141.34228577006755,1621.5925308942014
7257,345,left_0012,-88.64528002687642,164.36473898488936,1640.5651249147495
7258,345,left_0013,-95.53161197222508,52.01590489184006,1548.1700429441808
7259,345,left_0014,-87.50859578828172,102.88427655424597,1574.6027992219704
7260,345,left_0015,-85.01507626948872,128.33921434795974,1597.034673332938
7261,345,left_0016,-83.28505794729963,145.183608779116,1615.7798807537101
7262,345,left_0017,-89.69382550030095,50.30760865975945,1531.9478829045756
7263,345,left_0018,-81.75886923723206,90.83841012738718,1554.3890519423255
7264,345,left_0019,-78.54584020376511,111.67478373344605,1572.8059279794797
7265,345,left_0020,-77.12833311977278,125.078644863164,1588.0087212520248
7266,346,left_0000,-129.6017378254038,-29.172777957827574,1577.0893816414257
7267,346,left_0001,-142.35514039238478,-9.258648021864849,1634.7107598006578
7268,346,left_0002,-141.0097905342598,27.013273063989136,1678.5921693194448
7269,346,left_0003,-138.2521518990338,63.152659944963325,1708.7140660270245
7270,346,left_0004,-138.91570651303715,90.10601563651032,1738.1462742053645
7271,346,left_0005,-119.62942812842189,59.509461705298264,1636.7830400450434
7272,346,left_0006,-111.37515877284442,112.9583845067417,1660.3395671776116
7273,346,left_0007,-107.32039416935486,143.22555929572889,1674.4854578203106
7274,346,left_0008,-103.45508630602583,166.28760124280583,1685.3433246629606
7275,346,left_0009,-108.82786470343574,61.37209690085972,1603.3212585408253
7276,346,left_0010,-101.54878167402336,114.33417806947637,1631.3820898106894
7277,346,left_0011,-98.09995300224094,142.732239083364,1653.3186690709217
7278,346,left_0012,-95.29197325627945,163.27009646264264,1670.5136755291026
7279,346,left_0013,-100.58075026390014,59.84564006158999,1578.6064571922896
7280,346,left_0014,-93.82734498872405,107.78381221538856,1605.3997309725582
7281,346,left_0015,-91.29264188615026,133.02154146853266,1627.3653883487386
7282,346,left_0016,-89.54688537764129,150.8520307741606,1645.283556519294
7283,346,left_0017,-94.36249995159524,56.82377563587293,1562.4946548725427
7284,346,left_0018,-87.20512646047113,96.14415401093085,1585.1672639164515
7285,346,left_0019,-84.6377444004405,116.27637893077703,1603.2435636104296
7286,346,left_0020,-83.94190284314341,129.70988037327555,1618.313570164787
7287,347,left_0000,-134.34157448520014,-25.03977757013688,1599.3904314746512
7288,347,left_0001,-149.62744531439932,-6.993313671237395,1656.4180946479
7289,347,left_0002,-150.2524822804049,29.844383007739488,1695.6897270612017
7290,347,left_0003,-148.22233559227962,67.49253252527446,1725.1048085182936
7291,347,left_0004,-149.02786565057718,94.43608359193873,1758.0041035034524
7292,347,left_0005,-128.066330523407,61.79912060597567,1656.6581939036316
7293,347,left_0006,-119.39107083235031,114.15124487232282,1683.4578287194897
7294,347,left_0007,-115.43334028946705,144.69985403528227,1700.1063080554934
7295,347,left_0008,-112.18767402290797,168.13289215122208,1712.2711499517827
7296,347,left_0009,-116.83803083717282,65.09607545661864,1625.5661888884617
7297,347,left_0010,-109.56414394929648,117.94435919586364,1659.1716441552355
7298,347,left_0011,-105.78625759116551,148.89755798919364,1684.333659811056
7299,347,left_0012,-102.9123150055758,172.45112429243932,1704.2714727104276
7300,347,left_0013,-108.23829928001464,64.72569833465735,1603.0079664525642
7301,347,left_0014,-101.86062657317748,111.72921614423437,1635.792101245312
7302,347,left_0015,-98.65327836395348,137.48037961524383,1659.1816777483361
7303,347,left_0016,-96.17134265091437,156.39652860298588,1678.2833065949608
7304,347,left_0017,-101.4296059230483,62.50176753787372,1589.1934166165493
7305,347,left_0018,-94.7403645409806,101.363779112843,1616.0272368459441
7306,347,left_0019,-92.16454518924787,121.07852440316883,1635.307324044663
7307,347,left_0020,-90.85613090416942,134.67759766378975,1651.5891416340469
7308,348,left_0000,-138.54226020214227,-24.10683593214563,1613.9040967591384
7309,348,left_0001,-154.5195322405558,-7.842563265181951,1671.3104164246706
7310,348,left_0002,-156.198537581988,28.304862255139707,1710.2160479919419
7311,348,left_0003,-153.00555473378787,65.8016270477558,1740.9001657280385
7312,348,left_0004,-153.86680762639674,94.48127152834232,1773.296811816261
7313,348,left_0005,-134.43955483805524,63.207316579661224,1668.2989429428528
7314,348,left_0006,-128.24584156114386,116.12224479789239,1697.0681456492584
7315,348,left_0007,-123.69492810833209,145.7833005027385,1718.0411515173664
7316,348,left_0008,-119.23567628642513,168.36098247676475,1734.808849074611
7317,348,left_0009,-121.1060336663385,65.94722710682302,1640.8743614372286
7318,348,left_0010,-116.91961768243122,118.56386841266442,1674.802678716263
7319,348,left_0011,-114.33096904230369,147.56972066557535,1701.7488242939694
7320,348,left_0012,-111.51265205528337,168.97857055002575,1724.0779794207092
7321,348,left_0013,-111.27902955151069,65.17141170145239,1622.4597095155175
7322,348,left_0014,-106.75937913990738,111.69040796854884,1657.3844837553468
7323,348,left_0015,-105.35456194457565,137.3566608112695,1681.6336166913275
7324,348,left_0016,-103.62844382581119,156.25252595158614,1701.6981767863128
7325,348,left_0017,-104.26031388809241,62.923385399258954,1613.5399925335971
7326,348,left_0018,-99.84732916132324,101.16311255932327,1643.968596608116
7327,348,left_0019,-98.73942171507333,120.391999333284,1664.6940213122477
7328,348,left_0020,-97.84196832524134,133.1474096547667,1682.094312819862
7329,349,left_0000,-144.32635956924665,-24.521379055365582,1623.2293540736096
7330,349,left_0001,-159.47803483672922,-8.35752088477701,1681.1138101917627
7331,349,left_0002,-159.79630353376103,26.028968600151128,1720.9265320426239
7332,349,left_0003,-157.99637575780204,61.89314163916338,1751.4220743334872
7333,349,left_0004,-158.12567381383698,89.31961507027859,1784.9421407376833
7334,349,left_0005,-138.43985975187076,63.549038340541976,1679.9127608762992
7335,349,left_0006,-132.37856934074594,114.50201434205833,1711.20541416451
7336,349,left_0007,-129.31326557495586,141.94153080152006,1733.4060333887203
7337,349,left_0008,-126.75381681631319,162.31203626018888,1751.3048398746091
7338,349,left_0009,-126.17683950588652,66.08593585094157,1653.9708622000653
7339,349,left_0010,-123.61799122390471,114.89791709392743,1689.6292080667024
7340,349,left_0011,-123.04818146063239,140.63995111028004,1715.7618349113643
7341,349,left_0012,-122.58047800765821,159.04964191147596,1737.4323911325143
7342,349,left_0013,-117.3375191522055,64.68622035376598,1636.796483171921
7343,349,left_0014,-115.46157343734977,107.80405621233196,1670.7419992819277
7344,349,left_0015,-115.60179443986617,132.190886092162,1695.0031807880675
7345,349,left_0016,-116.16418044445938,149.92388602427485,1715.8488251786794
7346,349,left_0017,-111.17266466861537,61.618069883369465,1627.9769352494993
7347,349,left_0018,-107.96633628806735,97.78111611422847,1655.1082580695966
7348,349,left_0019,-107.60760015102917,117.54178303418955,1676.0159252146075
7349,349,left_0020,-108.35930600056946,130.9715218638994,1694.8054255784562
7350,350,left_0000,-158.31250890877922,-30.25355183310322,1619.7779697666913
7351,350,left_0001,-172.27954370232487,-14.787280745849182,1677.6813826672842
7352,350,left_0002,-174.20070618885285,19.312533060071498,1717.0387632560241
7353,350,left_0003,-173.69512544053308,54.8246166910231,1745.4325953479154
7354,350,left_0004,-174.25809980134656,82.19923093276044,1777.3711171605512
7355,350,left_0005,-151.82044702636946,55.94581967516429,1677.8629139964191
7356,350,left_0006,-147.50051870130198,105.34710062615792,1703.006969043844
7357,350,left_0007,-146.7401293186092,131.8585524762691,1722.3814089105103
7358,350,left_0008,-146.42779186747566,151.3900384353426,1738.1276568922224
7359,350,left_0009,-140.91161867765962,58.36350891128067,1651.6869929693366
7360,350,left_0010,-140.29154797698794,106.42929777177798,1680.2439883610941
7361,350,left_0011,-141.21744102644485,131.59195070773904,1704.2693999924095
7362,350,left_0012,-141.868418715254,149.06022059907033,1725.236280966406
7363,350,left_0013,-133.0582655858434,56.66429136084584,1634.1938605861783
7364,350,left_0014,-132.54529128141246,99.40782111583688,1661.1869221858185
7365,350,left_0015,-133.8845712562275,122.50520780566139,1683.072408595541
7366,350,left_0016,-135.67122225569548,138.8153192074259,1702.1792259559368
7367,350,left_0017,-126.93996788660507,53.26247757768936,1624.684509966321
7368,350,left_0018,-124.31182256411641,89.08513754308855,1646.2479186304904
7369,350,left_0019,-124.97592476671825,108.40447302291793,1664.2566496202078
7370,350,left_0020,-126.53814943498169,121.47912920642426,1681.2478904911661
7371,351,left_0000,-164.34400262321506,-39.21168514836703,1619.3819911798996
7372,351,left_0001,-177.41190332295807,-22.582088160287675,1675.6036616400802
7373,351,left_0002,-178.38326364790768,11.952501243213003,1712.9600198611472
7374,351,left_0003,-177.48747105376984,47.269752123035396,1738.866947200666
7375,351,left_0004,-178.76326356566705,74.43966475903179,1768.7479554465438
7376,351,left_0005,-155.94826838318446,46.54851033970195,1674.9075799294192
7377,351,left_0006,-151.24795675856402,94.80645246964549,1698.0803384793228
7378,351,left_0007,-150.52836261256843,121.45050917505583,1715.6927733948496
7379,351,left_0008,-150.05802483521458,141.1287004713364,1730.2991661524254
7380,351,left_0009,-145.45922174913116,48.498398009982516,1648.5463721062163
7381,351,left_0010,-143.96631829764974,95.80344776857626,1674.0975352088528
7382,351,left_0011,-144.60796230739777,120.88100227404834,1696.1706241258883
7383,351,left_0012,-144.94822704195897,138.8569363328879,1715.8475848852352
7384,351,left_0013,-138.4881650880743,46.69858596440486,1630.282579905928
7385,351,left_0014,-138.21520471139857,89.37021110446582,1654.7216028459059
7386,351,left_0015,-139.30488485987559,112.32047880137891,1675.4781541678567
7387,351,left_0016,-140.96388609236664,128.90916430025518,1693.4572267849155
7388,351,left_0017,-133.9852799739525,42.97681459957902,1619.62958082733
7389,351,left_0018,-132.61259073298044,78.812391075608,1638.379176392525
7390,351,left_0019,-133.68314761369064,97.44533562679109,1655.0134918696901
7391,351,left_0020,-135.47148566493243,109.60884165277328,1670.5281391932454
7392,352,left_0000,-158.78960095718728,-49.006786573228354,1622.4861524429195
7393,352,left_0001,-171.83668172084475,-31.462144130965406,1679.2570457291292
7394,352,left_0002,-172.87959381425094,3.992016599259969,1715.4946428878638
7395,352,left_0003,-170.84738826186668,40.062293949945584,1739.235246950104
7396,352,left_0004,-170.85674914581998,67.13432596274183,1766.982819628117
7397,352,left_0005,-150.72510299844456,36.621522672384756,1674.6034788983907
7398,352,left_0006,-145.1388831013859,84.25614879555654,1696.3322081032875
7399,352,left_0007,-144.28686312506065,110.3622043268641,1712.8086764319496
7400,352,left_0008,-143.76394154196953,129.6091835591508,1726.7179326646528
7401,352,left_0009,-140.78901148754613,38.296527374700766,1647.0167152064523
7402,352,left_0010,-138.9471850069704,85.3822742014141,1671.4799748700739
7403,352,left_0011,-139.54384991598553,110.44401005679919,1691.7714470479127
7404,352,left_0012,-140.11231503916284,128.4538032229039,1710.2272501849168
7405,352,left_0013,-134.38783885023668,36.40050589639217,1628.0443473490052
7406,352,left_0014,-132.97762249355395,79.06167005552962,1652.3487193942794
7407,352,left_0015,-133.24053407203053,102.87153448154803,1672.4297338582714
7408,352,left_0016,-134.39190009992333,120.04118138806744,1690.0654861882251
7409,352,left_0017,-130.2820005012266,32.25174853863755,1616.676480203564
7410,352,left_0018,-127.47633122269836,67.82097070336644,1635.9924337514499
7411,352,left_0019,-127.52796291022423,87.20944091374348,1652.0412103068102
7412,352,left_0020,-128.7431598975368,100.21600614476051,1667.1726253192894
7413,353,left_0000,-163.19266944072575,-59.12201662761136,1618.3274731010504
7414,353,left_0001,-177.61283850622644,-40.52863085991112,1672.0951832604592
7415,353,left_0002,-177.28689485763294,-5.8234166085101045,1707.3978472276237
7416,353,left_0003,-173.83961246018146,28.826012173489005,1730.4279181443346
7417,353,left_0004,-173.85643263692302,55.63002791507993,1755.546024161296
7418,353,left_0005,-154.7258893029263,23.546061630569266,1669.0971187389127
7419,353,left_0006,-148.30878016573985,72.11997498623656,1688.020293446301
7420,353,left_0007,-147.2648042095021,98.72429177121795,1702.6591976274394
7421,353,left_0008,-146.88093409859832,118.3740179301548,1715.3717079796347
7422,353,left_0009,-143.84866142327905,24.963233800512995,1640.2895966929002
7423,353,left_0010,-141.2121981972365,72.80295918603366,1661.9793072812988
7424,353,left_0011,-141.22852307445527,98.2573699135581,1681.757033443373
7425,353,left_0012,-141.5945441519569,116.11273279949506,1699.4759682573513
7426,353,left_0013,-136.5202132730781,22.88463236086245,1620.3635951542803
7427,353,left_0014,-134.04586506670879,66.10190989671362,1642.6099183820345
7428,353,left_0015,-133.82879135383976,89.78736578823668,1661.7372147830063
7429,353,left_0016,-134.71125858170262,106.72816619056843,1678.915422644281
7430,353,left_0017,-131.30981594933124,19.397228617569205,1608.1988383416303
